block_number,block_timestamp,tx_type,transaction_hash,pool_tx_index,pool_log_index,proxy_log_index,sender,receipt,amount0,amount1,total_liquidity,total_liquidity_delta,sqrtPriceX96,current_tick,position_id,tick_lower,tick_upper,liquidity
268347064,2024-10-27 23:05:20,SWAP,0x6f7e02e620d1a52a41cbe3e08fdb497fe16c8dabecb74d21a15fd663a6f1f26d,2,189,,0xe592427a0aece92de3edee1f18e0157c05861564,0x879f68116b2d03b1e1e84f35938330627264f933,1327828661169401,-3341103,6700475622390035515,0,3975228581225273417771858,-198010.0,,,,
268347064,2024-10-27 23:05:20,SWAP,0x6f7e02e620d1a52a41cbe3e08fdb497fe16c8dabecb74d21a15fd663a6f1f26d,2,204,,0xe592427a0aece92de3edee1f18e0157c05861564,0x273f264c6673daf3a585da0763af60f283f5489f,-6569282564135,16547,6700475622390035515,0,3975228581420823021337691,-198010.0,,,,
268347064,2024-10-27 23:05:20,SWAP,0x6f7e02e620d1a52a41cbe3e08fdb497fe16c8dabecb74d21a15fd663a6f1f26d,2,222,,0xe592427a0aece92de3edee1f18e0157c05861564,0x846bb4ef7ca7be1a12a671e97b0150c9a76eff05,-195728711108593,492989,6700475622390035515,0,3975228587247132294540979,-198010.0,,,,
268347064,2024-10-27 23:05:20,SWAP,0x6f7e02e620d1a52a41cbe3e08fdb497fe16c8dabecb74d21a15fd663a6f1f26d,2,246,,0xe592427a0aece92de3edee1f18e0157c05861564,0x61ad034bde8a5526aa56aa85ad2365f015cd511a,108653928175192996,-273396482,6712076013021416902,0,3975225359032345894776772,-198011.0,,,,
268347064,2024-10-27 23:05:20,SWAP,0x6f7e02e620d1a52a41cbe3e08fdb497fe16c8dabecb74d21a15fd663a6f1f26d,2,252,,0xe592427a0aece92de3edee1f18e0157c05861564,0x61ad034bde8a5526aa56aa85ad2365f015cd511a,-1226437902124142167,3089093785,6700475622390035515,0,3975261862519565341814464,-198010.0,,,,
268347064,2024-10-27 23:05:20,SWAP,0x6f7e02e620d1a52a41cbe3e08fdb497fe16c8dabecb74d21a15fd663a6f1f26d,2,272,,0xe592427a0aece92de3edee1f18e0157c05861564,0x846bb4ef7ca7be1a12a671e97b0150c9a76eff05,-303060978347811,763343,6700475622390035515,0,3975261871541014192110265,-198010.0,,,,
268347064,2024-10-27 23:05:20,SWAP,0x6f7e02e620d1a52a41cbe3e08fdb497fe16c8dabecb74d21a15fd663a6f1f26d,2,332,,0xe592427a0aece92de3edee1f18e0157c05861564,0x61ad034bde8a5526aa56aa85ad2365f015cd511a,189850895695128,-477713,6700475622390035515,0,3975261865892402515314699,-198010.0,,,,
268347064,2024-10-27 23:05:20,SWAP,0x6f7e02e620d1a52a41cbe3e08fdb497fe16c8dabecb74d21a15fd663a6f1f26d,2,392,,0xe592427a0aece92de3edee1f18e0157c05861564,0xec784d4bd2e7362e6421d30a875eecda1175c306,-252971533820817,637179,6700475622390035515,0,3975261873422800418745391,-198010.0,,,,
268347064,2024-10-27 23:05:20,SWAP,0x6f7e02e620d1a52a41cbe3e08fdb497fe16c8dabecb74d21a15fd663a6f1f26d,2,409,,0xe592427a0aece92de3edee1f18e0157c05861564,0x6e3aefc0b97a13eb425ba15da5d4c6d05b197081,206624062960673,-519919,6700475622390035515,0,3975261867275138636947352,-198010.0,,,,
268347083,2024-10-27 23:05:24,SWAP,0xe6be4e4f1f022af3744696b286f971cbb5f6640c885ff988dc383f2232f1b29c,3,21,,0xe592427a0aece92de3edee1f18e0157c05861564,0xc6c47c466f260a70c204d33d9d028d7693ae1a51,-957127003957528,2410789,6700475622390035515,0,3975261895766673309155117,-198010.0,,,,
268347083,2024-10-27 23:05:24,SWAP,0xe6be4e4f1f022af3744696b286f971cbb5f6640c885ff988dc383f2232f1b29c,3,36,,0xe592427a0aece92de3edee1f18e0157c05861564,0x0d94ee097bc9a1caa56284ee18286343f1149dfb,887701144196425,-2233684,6700475622390035515,0,3975261869355003955800796,-198010.0,,,,
268347083,2024-10-27 23:05:24,SWAP,0xe6be4e4f1f022af3744696b286f971cbb5f6640c885ff988dc383f2232f1b29c,3,83,,0xe592427a0aece92de3edee1f18e0157c05861564,0x2af7ab155d997e9fc300580901fa7e280d270e83,-42872410865401,107986,6700475622390035515,0,3975261870631219931860026,-198010.0,,,,
268347083,2024-10-27 23:05:24,SWAP,0xe6be4e4f1f022af3744696b286f971cbb5f6640c885ff988dc383f2232f1b29c,3,119,,0xe592427a0aece92de3edee1f18e0157c05861564,0xd3801eb6ef72143f3ec65975c7703f0f716b7093,93389407628843,-234991,6700475622390035515,0,3975261867852615719174027,-198010.0,,,,
268347083,2024-10-27 23:05:24,SWAP,0xe6be4e4f1f022af3744696b286f971cbb5f6640c885ff988dc383f2232f1b29c,3,162,,0xe592427a0aece92de3edee1f18e0157c05861564,0x134fb3376d18317ffc8933d8357f7f2e82a93457,-18810601960886,47380,6700475622390035515,0,3975261868412565351926694,-198010.0,,,,
268347083,2024-10-27 23:05:24,SWAP,0xe6be4e4f1f022af3744696b286f971cbb5f6640c885ff988dc383f2232f1b29c,3,187,,0xe592427a0aece92de3edee1f18e0157c05861564,0x63c39484c95b1401344bf39e00f99c5282646814,95539769170456,-240402,6700475622390035515,0,3975261865569981684938184,-198010.0,,,,
268347100,2024-10-27 23:05:29,BURN,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,2,,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,0,6700475622390035515,0,3975261865569981684938184,-198010.0,,-198830.0,-197430.0,0
268347100,2024-10-27 23:05:29,COLLECT,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,5,6.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8a46f0161b3e752ab0693c1cdaf4ecf643a004d3,484485116216258,1333542,6700475622390035515,0,3975261865569981684938184,-198010.0,3749660.0,-198830.0,-197430.0,
268347100,2024-10-27 23:05:29,SWAP,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,13,,0xe592427a0aece92de3edee1f18e0157c05861564,0xc6284ed15f7bac090c3c288645923e1bbe90c7e3,-529440430389825,1333542,6700475622390035515,0,3975261881330241562360512,-198010.0,,,,
268347100,2024-10-27 23:05:29,BURN,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,14,15.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,186791053270992630,661208382,6700147622520327096,-327999869708419,3975261881330241562360512,-198010.0,3749660.0,-198830.0,-197430.0,327999869708419
268347100,2024-10-27 23:05:29,COLLECT,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,18,19.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8a46f0161b3e752ab0693c1cdaf4ecf643a004d3,186791053270992630,661208382,6700475622390035515,0,3975261881330241562360512,-198010.0,3749660.0,-198830.0,-197430.0,
268347100,2024-10-27 23:05:29,SWAP,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,27,,0xe592427a0aece92de3edee1f18e0157c05861564,0x8a46f0161b3e752ab0693c1cdaf4ecf643a004d3,186791053270992630,-470013771,6700147622520327096,0,3975256323493370548015466,-198010.0,,,,
268347100,2024-10-27 23:05:29,SWAP,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,33,,0xe592427a0aece92de3edee1f18e0157c05861564,0x8a46f0161b3e752ab0693c1cdaf4ecf643a004d3,-218208772882219299,549618352,6700147622520327096,0,3975262819391949774514289,-198010.0,,,,
268347100,2024-10-27 23:05:29,MINT,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,39,41.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,218208772882218940,581367336,6700475244581218047,327622060890951,3975262819391949774514289,-198010.0,3766258.0,-198730.0,-197330.0,327622060890951
268347100,2024-10-27 23:05:29,SWAP,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,48,,0xe592427a0aece92de3edee1f18e0157c05861564,0xc6284ed15f7bac090c3c288645923e1bbe90c7e3,-93880572687824,236465,6700475244581218047,0,3975262822186566367231311,-198010.0,,,,
268347100,2024-10-27 23:05:29,SWAP,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,65,,0xe592427a0aece92de3edee1f18e0157c05861564,0x63c39484c95b1401344bf39e00f99c5282646814,571801181432286,-1438799,6700475244581218047,0,3975262805173823097868890,-198010.0,,,,
268347100,2024-10-27 23:05:29,SWAP,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,84,,0xe592427a0aece92de3edee1f18e0157c05861564,0x8a46f0161b3e752ab0693c1cdaf4ecf643a004d3,146288842814454,-368100,6700475244581218047,0,3975262800821305835899774,-198010.0,,,,
268347100,2024-10-27 23:05:29,MINT,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,90,91.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,138161651379608,368100,6700475452019251063,207438033016,3975262800821305835899774,-198010.0,3766258.0,-198730.0,-197330.0,207438033016
268347100,2024-10-27 23:05:29,SWAP,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,134,,0xe592427a0aece92de3edee1f18e0157c05861564,0x63c39484c95b1401344bf39e00f99c5282646814,259482900108315,-652926,6700475452019251063,0,3975262793100937407359708,-198010.0,,,,
268347100,2024-10-27 23:05:29,SWAP,0xc2b010fc53621cbf5f8998f3e13361362ac0a4241ede920bf4bc1aff6ebb437b,3,219,,0xe592427a0aece92de3edee1f18e0157c05861564,0x9b4c580a3003c3e5c4f55e9f07cb3e7053cbc59d,-115639706535354,291271,6700475452019251063,0,3975262796543275041029309,-198010.0,,,,
268347168,2024-10-27 23:05:46,SWAP,0xc85df29f2019d17c1460cb64eae8c9bc5e15378137173af20e54094729723c09,1,6,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xea749fd6ba492dbc14c24fe8a3d08769229b896c,900000000000000,-2264632,6700475452019251063,0,3975262769765666441308149,-198010.0,,,,
268347169,2024-10-27 23:05:46,MINT,0x4483881f2400cd046e125ab6c1cbd552d1ef973d436f2ad53e1c82afd5dd1716,3,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,240766721231870,145610,6700475729641810007,277622558944,3975262769765666441308149,-198010.0,3765050.0,-198220.0,-197120.0,277622558944
268347233,2024-10-27 23:06:02,SWAP,0x025ffb9a73baa4d4b4cef99d9e36ea4ee96d5e4593f2961002a49ce2bbd783e7,7,16,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,-60265138007726183,151794512,6700475729641810007,0,3975264563725900228099155,-198010.0,,,,
268347237,2024-10-27 23:06:03,SWAP,0x0b6d884b0142cf26484fd1dd21bb1f79793e218a19b5a329614e755703d1e488,15,35,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1817626539775205211,4578262347,6700475729641810007,0,3975318671219780863560707,-198010.0,,,,
268347238,2024-10-27 23:06:03,SWAP,0xc92362dc77e5def0071e69b98b8251e7b7fdb258a0e2b5a0202d5b6510a945eb,2,2,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1594259680240177244,4015745475,6700475729641810007,0,3975366130693969368826643,-198010.0,,,,
268347238,2024-10-27 23:06:03,SWAP,0x64477c422f2737692fd1b10bffeee9044e345535abb109a19b1138277f2714ed,20,46,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1712982252841464163,4314900000,6700475729641810007,0,3975417125680209226259042,-198010.0,,,,
268347238,2024-10-27 23:06:03,SWAP,0x8caccedfa24fa5f2a5b7e1a95d8e2dac7461ea7db0c606611ff03e8e3cde1cf2,21,49,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1819328074990246068,4582900000,6700475729641810007,0,3975471287983492881181970,-198009.0,,,,
268347238,2024-10-27 23:06:03,SWAP,0x4b805586ef7fdf58e45fda574aef06a7feb9c1bc566e49815e02f7bb39653a7e,32,70,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,-1043067327802825634,2627550134,6700475729641810007,0,3975502341283189190819840,-198009.0,,,,
268347238,2024-10-27 23:06:03,SWAP,0xab39a761bb6306a7323d8616b95e67b40609e49e22e963231c703741b9fc398d,33,73,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,-1885826730000000000,4750616598,6700475729641810007,0,3975558485719446974414936,-198009.0,,,,
268347239,2024-10-27 23:06:03,SWAP,0x5565bc757d8b87b71cf2b2ff113e0cbaba0b5e0fc48a5095b4c2342f8e009ad7,2,21,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9d5cbd2a2d34330bd76dbeaabc1bae4f8c78a4ef,-1198916077456695365,3020278641,6700475729641810007,0,3975594180420991704214127,-198009.0,,,,
268347239,2024-10-27 23:06:03,SWAP,0x5a374fd98df6d2484622acc44b51fa3357152e2968b0b696e3190ce8d7de9b3f,5,32,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-4686348850391874019,11806250204,6700475729641810007,0,3975733710784761616348334,-198008.0,,,,
268347249,2024-10-27 23:06:06,SWAP,0x635ed1f24c0c0d0f386835944a60b4e53b83cbc23fb888005aaecd121091f5f0,5,15,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-3163008308722047894,7968989069,6700475729641810007,0,3975827891064234021096947,-198007.0,,,,
268347250,2024-10-27 23:06:06,SWAP,0xbb4d8557122f558239edced4709146575c6f8e0dcb5e84ae57a4b00555f8b3e5,4,11,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-310090787812066083,781273439,6700475729641810007,0,3975837124424962204681579,-198007.0,,,,
268347264,2024-10-27 23:06:10,SWAP,0x33b1a19f2ae26d0bec7f8b011b6f13edc6bc69dc6ba8be742fbfefb92d9a5a68,10,18,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-3532783196817133191,8901100000,6700475729641810007,0,3975942320715031405588095,-198007.0,,,,
268347264,2024-10-27 23:06:10,SWAP,0xbd5adeac6767ab8d1ebc1b5e0f874238780be4e322523d5f116ad7335b8cdd87,27,62,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4700192f8a4a00f009d87a515ff2d13e5cab8364,-2076806652917428201,5232882782,6700475729641810007,0,3976004164740485484569711,-198007.0,,,,
268347265,2024-10-27 23:06:10,SWAP,0x923b71fdd905d42960b53f84b6d1075726f3306af649e8be9f6442027b05cce7,3,6,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-4188537240483011670,10554257866,6700475729641810007,0,3976128898624143075289975,-198006.0,,,,
268347267,2024-10-27 23:06:10,SWAP,0xb5eef5f30814447215278a3001e58bfb22395dc8d9140d731c84f61aad2b553b,2,2,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-3534414414537327419,8906517195,6700475729641810007,0,3976234158936498759747593,-198005.0,,,,
268347269,2024-10-27 23:06:11,SWAP,0xf60a5310de291c4b0a19167b186c26b27d887bc1c7a2b5c5fcab6924e3f752fb,3,27,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2852197998414166038,7187715631,6700475729641810007,0,3976319105855242980911574,-198005.0,,,,
268347269,2024-10-27 23:06:11,SWAP,0x194afed655137fc919f8e66f5884c34b216cc7cdccb1732df988f8e451f925e5,18,68,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-2997017241754661554,7553000000,6700475729641810007,0,3976408369831481049739799,-198005.0,,,,
268347273,2024-10-27 23:06:12,SWAP,0x5291138c072296603e714090259a5fae474fe999c2b389e0abf720777b15e0a8,3,6,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1704983615399603823,4297003910,6700475729641810007,0,3976459153315515620103543,-198004.0,,,,
268347279,2024-10-27 23:06:13,SWAP,0xf51e0c24a4452e3d2411508bcabc213da588240004a55a0b3ad6db43fd902b9e,5,20,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-3967793263903347012,10000300009,6700475729641810007,0,3976577340332897856135230,-198004.0,,,,
268347279,2024-10-27 23:06:13,SWAP,0xafacf0d1a2bcfbc8991c64193d57cf3f0c0d9c168151b2bc47858ccb15b9e953,21,78,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1797828676069007487,4531385942,6700475729641810007,0,3976630893825159158555879,-198003.0,,,,
268347281,2024-10-27 23:06:14,SWAP,0x114ba6ca6c92078888b4bb48f13411c9681993912301712eaaccbbbad550efe6,5,13,,0xe592427a0aece92de3edee1f18e0157c05861564,0x052d7c55dee5e7453b64509455c7310078f0767d,290357756599543,-731118,6700475729641810007,0,3976630885180227350222324,-198003.0,,,,
268347369,2024-10-27 23:06:36,SWAP,0xdfce9575193de86d097e53c7fea2d61a147fa3bd274d6b2936ce59b31e140a7e,5,12,,0x85b6ecb53d7f22c08e696dc3605e509dc014ae3f,0x85b6ecb53d7f22c08e696dc3605e509dc014ae3f,4000000000000000000,-10071662832,6700475729641810007,0,3976511795227238029649854,-198004.0,,,,
268347391,2024-10-27 23:06:42,SWAP,0x58e37bed26ff378b2864095f741caa7460b7c944b18c0c54c086e126ce2bda96,1,2,,0xb1da9837efb1abf1aeb77be86429fa3cfb118a8b,0xb1da9837efb1abf1aeb77be86429fa3cfb118a8b,4700000000000000000,-11833433025,6700475729641810007,0,3976371873646639022608837,-198005.0,,,,
268347397,2024-10-27 23:06:43,SWAP,0xfb208d32177fe6bd83334f18d2df8fcdac4da7ea6f8e35124a21d959932c58da,10,14,,0xbffd8eaf525596396ab2209f302ed359ea03d679,0xbffd8eaf525596396ab2209f302ed359ea03d679,183975123253535733,-463186744,6700475729641810007,0,3976366396806469937077140,-198005.0,,,,
268347402,2024-10-27 23:06:45,SWAP,0x0a0c36bab3df3b23ef78cba9b16f8558be07972fd9179cd1009768110ecee5c8,2,3,,0x85b6ecb53d7f22c08e696dc3605e509dc014ae3f,0x85b6ecb53d7f22c08e696dc3605e509dc014ae3f,4000000000000000000,-10070323150,6700475729641810007,0,3976247322694221110001259,-198005.0,,,,
268347559,2024-10-27 23:07:25,MINT,0x2738d975f9f20579fae4a94d893f9bef3bcf61aebbb7a96987be15ca46a2e4ee,1,1,3.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,281709248,6700475729641810007,0,3976247322694221110001259,-198005.0,3766262.0,-198910.0,-198010.0,127603429906343
268347559,2024-10-27 23:07:25,SWAP,0xf653701508e3d25a1a88ff470e05de778d63699224af9d742ca823c02b28602f,7,24,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,2500000000000000,-6293763,6700475729641810007,0,3976247248275130927809723,-198005.0,,,,
268347620,2024-10-27 23:07:40,SWAP,0x9d21e8eb9b3edb966099a8c0e2cddd5f0d99408d83c17537fb6c98de177003ee,1,3,,0x9d3fbdb90c41d9aaa2100148c5c69d65bcae6fb0,0x9d3fbdb90c41d9aaa2100148c5c69d65bcae6fb0,25319369972240021,-63741636,6700475729641810007,0,3976246494577496969196898,-198005.0,,,,
268347620,2024-10-27 23:07:40,SWAP,0x825bf906bef72b1879c8306b45754b868fadc20da9aa52ef55b2b1ba29b91021,6,29,,0xa211ad94620b4c2edfdc46d5b76c6a458e627124,0xa211ad94620b4c2edfdc46d5b76c6a458e627124,8933804921349215,-22490891,6700475729641810007,0,3976246228639366905248014,-198005.0,,,,
268347637,2024-10-27 23:07:45,SWAP,0x1d2a7d9396b5f7ee92a2dc94dee77871bc4361bab33da2c8a5d9f076ea083ada,5,6,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,200000000000000,-503500,6700475729641810007,0,3976246222685842864357952,-198005.0,,,,
268347694,2024-10-27 23:08:00,SWAP,0x5080232ae94490acde24220f4ac3520fa5a94393d70f07a56fdaf06a5ee06dd1,1,3,,0x85b6ecb53d7f22c08e696dc3605e509dc014ae3f,0x85b6ecb53d7f22c08e696dc3605e509dc014ae3f,4000000000000000000,-10069714476,6700475729641810007,0,3976127155770715643473825,-198006.0,,,,
268347731,2024-10-27 23:08:09,SWAP,0x79d5fa34e312dd3fd6c85188abb2675986d07bc4947de2b4e95b78872901860d,8,20,,0x85b6ecb53d7f22c08e696dc3605e509dc014ae3f,0x85b6ecb53d7f22c08e696dc3605e509dc014ae3f,4000000000000000000,-10069111428,6700475729641810007,0,3976008095986185963509025,-198007.0,,,,
268347826,2024-10-27 23:08:33,SWAP,0xb5690c6f469173cb24e1aadf032153e6630a0a2e7fd077b11e8d094e9f6fdae9,3,11,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xea749fd6ba492dbc14c24fe8a3d08769229b896c,-6051539811005692,15248197,6700475729641810007,0,3976008276194661293796586,-198007.0,,,,
268347841,2024-10-27 23:08:37,SWAP,0xf266840357c666e4dbaa849b7f7561aa008eac0bf69cd1760b6cbd2c7818f971,6,30,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,-14705655597435801,37054166,6700475729641810007,0,3976008714113648643120518,-198007.0,,,,
268347846,2024-10-27 23:08:38,MINT,0x83f64e8a514ec1e91f3326ce03710c14e2b9365835487ad57c890d0992f4eab0,3,6,8.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,999993009006204,2027925,6700476696477323446,966835513439,3976008714113648643120518,-198007.0,3766264.0,-198860.0,-196940.0,966835513439
268347902,2024-10-27 23:08:52,SWAP,0x340a5f6068f9c59011548604e3ee46a4a6ffe671f9f0aad5381593dd5b9a53e6,4,8,,0x5e325eda8064b456f4781070c0738d849c824258,0xf70da97812cb96acdf810712aa562db8dfa3dbef,1075619542264017,-2707553,6700476696477323446,0,3976008682098844500489628,-198007.0,,,,
268348033,2024-10-27 23:09:25,MINT,0xb4881c7257465d608be098286574d836e1e263ef679f0d8db829384b58ea13af,5,4,6.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,2559252431838528,5000000,6700479660270262701,2963792939255,3976008682098844500489628,-198007.0,3766265.0,-198690.0,-197120.0,2963792939255
268348063,2024-10-27 23:09:32,SWAP,0x74c137325231d6defa0d9315d841918540ded870e69aa4f99bcc74d5d8050a78,1,2,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2480460387484194181,6250187505,6700479660270262701,0,3976082548941373725709650,-198006.0,,,,
268348167,2024-10-27 23:09:58,BURN,0xfec114ce5e6e8d17b8bc8990671daea6741b8c9eadb55c9178b2642bfc65cac2,3,0,1.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,2125127215,6700479660270262701,0,3976082548941373725709650,-198006.0,3764860.0,-203190.0,-198060.0,187684413829077
268348167,2024-10-27 23:09:58,COLLECT,0xfec114ce5e6e8d17b8bc8990671daea6741b8c9eadb55c9178b2642bfc65cac2,3,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,69927393684645,2125326176,6700479660270262701,0,3976082548941373725709650,-198006.0,3764860.0,-203190.0,-198060.0,
268348222,2024-10-27 23:10:12,SWAP,0x343d461eebc8291b9f404f9ab96550e3c6c1caf41a8a73cc3acf2a8702ccf911,4,5,,0x5e325eda8064b456f4781070c0738d849c824258,0xf70da97812cb96acdf810712aa562db8dfa3dbef,2462782389766975,-6199554,6700479660270262701,0,3976082475636282637925361,-198006.0,,,,
268348231,2024-10-27 23:10:14,SWAP,0x99602a1ddffa8f86b62c7839d592cb9ec11991729d393b35fe63e784ad3f5b2f,2,8,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,771976865049963,-1943294,6700479660270262701,0,3976082452658274806243093,-198006.0,,,,
268348271,2024-10-27 23:10:24,BURN,0x4c714a9b31a562a77a8e0449b9c29d46ae454612c3aaaae8c12bd6c68696071f,3,6,7.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,931625237,6700479660270262701,0,3976082452658274806243093,-198006.0,3763148.0,-198410.0,-198010.0,937747681885659
268348271,2024-10-27 23:10:24,BURN,0x4c714a9b31a562a77a8e0449b9c29d46ae454612c3aaaae8c12bd6c68696071f,3,8,,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,0,6700479660270262701,0,3976082452658274806243093,-198006.0,,-198410.0,-198010.0,0
268348271,2024-10-27 23:10:24,COLLECT,0x4c714a9b31a562a77a8e0449b9c29d46ae454612c3aaaae8c12bd6c68696071f,3,11,12.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,947808027056289,934217637,6700479660270262701,0,3976082452658274806243093,-198006.0,3763148.0,-198410.0,-198010.0,
268348463,2024-10-27 23:11:12,MINT,0xcb0fa51f771812d82f722ace508c8b7a663885c36e3180775253ad25a59c29aa,4,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,239999999802593564,360389708,6700737797832705601,258137562442900,3976082452658274806243093,-198006.0,3766207.0,-198570.0,-197050.0,258137562442900
268348487,2024-10-27 23:11:18,SWAP,0xec1afd9e892e8e0eb9371e975275e1dc028bcc72445c24f4b8a418b5bed37957,1,4,,0x5e325eda8064b456f4781070c0738d849c824258,0x7bfe20d25e87fb5b8ff08c51b2843a5ac2110360,-3847896480532698,9695991,6700737797832705601,0,3976082567244377399089703,-198006.0,,,,
268348544,2024-10-27 23:11:32,SWAP,0xefd39c7bb02dd73111c04d1ca69f80cc635ad24226cd2c4dd3a4f55bd6e9d4b4,1,3,,0x5e325eda8064b456f4781070c0738d849c824258,0xf70da97812cb96acdf810712aa562db8dfa3dbef,9751802020174492,-24548178,6700737797832705601,0,3976082276991707515162669,-198006.0,,,,
268348714,2024-10-27 23:12:14,BURN,0xdfcd9d44ec2450f5f8497a3230bc5fb2106c86ad4558b3116f64e96a796dfb8f,1,0,,0x174a7cec21994fca7a60e8d0e2c856363a26f33e,,0,0,6700737797832705601,0,3976082276991707515162669,-198006.0,,-199720.0,-196620.0,0
268348714,2024-10-27 23:12:14,COLLECT,0xdfcd9d44ec2450f5f8497a3230bc5fb2106c86ad4558b3116f64e96a796dfb8f,1,3,,0x174a7cec21994fca7a60e8d0e2c856363a26f33e,0x174a7cec21994fca7a60e8d0e2c856363a26f33e,1740050051493221,4907948,6700737797832705601,0,3976082276991707515162669,-198006.0,,-199720.0,-196620.0,
